WORD,VALIDITY,TYPE,BLOCK,SUBBLOCK
लथपथ ,word,hindi,C,3
अभय ,word,hindi,C,3
नगद ,word,hindi,C,3
गठन ,word,hindi,C,3
नजर ,word,hindi,C,3
अमर ,word,hindi,C,3
एकल ,word,hindi,C,3
मटर ,word,hindi,C,3
पहन ,word,hindi,C,3
कमल ,word,hindi,C,3
उदय ,word,hindi,C,3
कदर ,word,hindi,C,3
मदद ,word,hindi,C,3
असफल ,word,hindi,C,3
हरकत ,word,hindi,C,3
पहल ,word,hindi,C,3
दरअसल ,word,hindi,C,3
उमस ,word,hindi,C,3
बचत ,word,hindi,C,3
आरक्षण ,word,hindi,C,3
वतन ,word,hindi,C,3
बजकर ,word,hindi,C,3
आदर ,word,hindi,C,3
तरह ,word,hindi,C,3
फसल ,word,hindi,C,3
महल ,word,hindi,C,3
भड़क ,word,hindi,C,3
सदन ,word,hindi,C,3
चन्द ,word,hindi,C,3
अन्न ,word,hindi,C,3
जख्म ,word,hindi,C,3
शक्ल ,word,hindi,C,3
उन्नत ,word,hindi,C,3
कष्ट ,word,hindi,C,3
रहस्यमय ,word,hindi,C,3
तख्त ,word,hindi,C,3
मक्खन ,word,hindi,C,3
आनन्द ,word,hindi,C,3
दस्त ,word,hindi,C,3
उच्चतर ,word,hindi,C,3
मध्यम ,word,hindi,C,3
अस्त ,word,hindi,C,3
उज्जवल ,word,hindi,C,3
ध्वज ,word,hindi,C,3
कत्ल ,word,hindi,C,3
छप्पर ,word,hindi,C,3
शख्स ,word,hindi,C,3
स्वर ,word,hindi,C,3
तथ्य ,word,hindi,C,3
खण्ड ,word,hindi,C,3
मच्छर ,word,hindi,C,3
रस्म ,word,hindi,C,3
रद्द ,word,hindi,C,3
वस्त्र ,word,hindi,C,3
सशक्त ,word,hindi,C,3
दस्तक ,word,hindi,C,3
तत्व ,word,hindi,C,3
जबरदस्त ,word,hindi,C,3
जश्न ,word,hindi,C,3
सम्भल ,word,hindi,C,3
अध्ययन ,word,hindi,C,3
वजह ,word,hindi,C,3
अनशन ,word,hindi,C,3
आगमन ,word,hindi,C,3
जबरन ,word,hindi,C,3
तलब ,word,hindi,C,3
रहकर ,word,hindi,C,3
दहन ,word,hindi,C,3
कसर ,word,hindi,C,3
रक्षक ,word,hindi,C,3
हलचल ,word,hindi,C,3
दहशत ,word,hindi,C,3
महक ,word,hindi,C,3
अवगत ,word,hindi,C,3
उसपर ,word,hindi,C,3
पठन ,word,hindi,C,3
नयन ,word,hindi,C,3
सहमत ,word,hindi,C,3
आजकल ,word,hindi,C,3
दशक ,word,hindi,C,3
सहज ,word,hindi,C,3
एकत्र ,word,hindi,C,3
सहन ,word,hindi,C,3
पदक ,word,hindi,C,3
गरम ,word,hindi,C,3
बदलकर ,word,hindi,C,3
उपकरण ,word,hindi,C,3
आचरण ,word,hindi,C,3
पकड़ ,word,hindi,C,3
लहर ,word,hindi,C,3
असर ,word,hindi,C,3
खपत ,word,hindi,C,3
आपस ,word,hindi,C,3
अटल ,word,hindi,C,3
नहर ,word,hindi,C,3
अगर ,word,hindi,C,3
आयकर ,word,hindi,C,3
समक्ष ,word,hindi,C,3
सरल ,word,hindi,C,3
परम ,word,hindi,C,3
बहस ,word,hindi,C,3
गायक ,word,hindi,C,3
अनेक ,word,hindi,C,3
बलिदान ,word,hindi,C,3
धूमधाम ,word,hindi,C,3
ग्राहक ,word,hindi,C,3
निराकरण ,word,hindi,C,3
बर्बादी ,word,hindi,C,3
प्रेरणा ,word,hindi,C,3
चालान ,word,hindi,C,3
खोकर ,word,hindi,C,3
तहसील ,word,hindi,C,3
नजारा ,word,hindi,C,3
वापस ,word,hindi,C,3
आर्थिक ,word,hindi,C,3
प्रहार ,word,hindi,C,3
दोबारा ,word,hindi,C,3
अपहृत ,word,hindi,C,3
मशीन ,word,hindi,C,3
पहले ,word,hindi,C,3
आवारा ,word,hindi,C,3
हिरासत ,word,hindi,C,3
ऊंचाई ,word,hindi,C,3
महीना ,word,hindi,C,3
शरारती ,word,hindi,C,3
रणनीति ,word,hindi,C,3
मजबूती ,word,hindi,C,3
कपूर ,word,hindi,C,3
निगम ,word,hindi,C,3
विवादित ,word,hindi,C,3
किनारे ,word,hindi,C,3
छापेमारी ,word,hindi,C,3
हंगामा ,word,hindi,C,3
कराया ,word,hindi,C,3
तीसरा ,word,hindi,C,3
सहायता ,word,hindi,C,3
गवाही ,word,hindi,C,3
साजिश ,word,hindi,C,3
अपनी ,word,hindi,C,3
अभाव ,word,hindi,C,3
बन्धक ,word,hindi,C,3
असभ्य ,word,hindi,C,3
अक्ल ,word,hindi,C,3
आलस्य ,word,hindi,C,3
मस्तक ,word,hindi,C,3
दण्ड ,word,hindi,C,3
भस्म ,word,hindi,C,3
खच्चर ,word,hindi,C,3
वयस्क ,word,hindi,C,3
अन्तर ,word,hindi,C,3
कत्थक ,word,hindi,C,3
स्तन ,word,hindi,C,3
असत्य ,word,hindi,C,3
अन्त ,word,hindi,C,3
हस्त ,word,hindi,C,3
लक्कड़ ,word,hindi,C,3
दस्तखत ,word,hindi,C,3
नब्ज ,word,hindi,C,3
मगरमच्छ ,word,hindi,C,3
पस्त ,word,hindi,C,3
छप्पन ,word,hindi,C,3
अपशब्द ,word,hindi,C,3
धन्य ,word,hindi,C,3
भक्तजन ,word,hindi,C,3
सभ्य ,word,hindi,C,3
समयबद्ध ,word,hindi,C,3
वचनबद्ध ,word,hindi,C,3
नतमस्तक ,word,hindi,C,3
वल्लभ ,word,hindi,C,3
अल्प ,word,hindi,C,3
बन्द ,word,hindi,C,3
उच्चतम ,word,hindi,C,3
इज्जत ,word,hindi,C,3
मस्त ,word,hindi,C,3
अखवर,non_word,hindi,C,4
अटवर,non_word,hindi,C,4
अपव,non_word,hindi,C,4
अमरल,non_word,hindi,C,4
अवगतन,non_word,hindi,C,4
अशल,non_word,hindi,C,4
आघमन,non_word,hindi,C,4
आदस,non_word,hindi,C,4
आरकण,non_word,hindi,C,4
आरक्ष,non_word,hindi,C,4
इधम,non_word,hindi,C,4
उगर,non_word,hindi,C,4
उठखर,non_word,hindi,C,4
उठर,non_word,hindi,C,4
उतरक,non_word,hindi,C,4
उनड़,non_word,hindi,C,4
उपक,non_word,hindi,C,4
उपहल,non_word,hindi,C,4
उमठ,non_word,hindi,C,4
कदरल,non_word,hindi,C,4
कमम,non_word,hindi,C,4
कसण,non_word,hindi,C,4
कसरन,non_word,hindi,C,4
खबरल,non_word,hindi,C,4
खबल,non_word,hindi,C,4
गगनल,non_word,hindi,C,4
गहण,non_word,hindi,C,4
घटन,non_word,hindi,C,4
घलक,non_word,hindi,C,4
चमकल,non_word,hindi,C,4
अंदेरे,non_word,hindi,C,4
अमिल,non_word,hindi,C,4
अवाव,non_word,hindi,C,4
अवैल,non_word,hindi,C,4
आदमि,non_word,hindi,C,4
आदमे,non_word,hindi,C,4
आपणी,non_word,hindi,C,4
आरकल,non_word,hindi,C,4
आर्थीक,non_word,hindi,C,4
आवार,non_word,hindi,C,4
इंसाण,non_word,hindi,C,4
उपमंदल,non_word,hindi,C,4
करोण,non_word,hindi,C,4
कारिल्य,non_word,hindi,C,4
कुपूर,non_word,hindi,C,4
खबकी,non_word,hindi,C,4
खलाफ,non_word,hindi,C,4
खोकरा,non_word,hindi,C,4
गरबी,non_word,hindi,C,4
गायोक,non_word,hindi,C,4
चदार,non_word,hindi,C,4
चहला,non_word,hindi,C,4
चातर,non_word,hindi,C,4
तालब,non_word,hindi,C,4
अक्क्षण,non_word,hindi,C,4
अक्शर,non_word,hindi,C,4
अच्ल,non_word,hindi,C,4
अध्यक्षर,non_word,hindi,C,4
अन्कय,non_word,hindi,C,4
अन्क्षण,non_word,hindi,C,4
अन्टय,non_word,hindi,C,4
अन्द,non_word,hindi,C,4
अरम्भ,non_word,hindi,C,4
अल्क्षण,non_word,hindi,C,4
अल्य,non_word,hindi,C,4
अस्षर,non_word,hindi,C,4
आत्मल,non_word,hindi,C,4
आवश्क,non_word,hindi,C,4
आश्व्स,non_word,hindi,C,4
इश्क्क,non_word,hindi,C,4
उच्छ,non_word,hindi,C,4
उज्झवल,non_word,hindi,C,4
उत्थर,non_word,hindi,C,4
उत्‍पन,non_word,hindi,C,4
उपलब्द,non_word,hindi,C,4
एकल्व,non_word,hindi,C,4
कक्कद,non_word,hindi,C,4
कच्छर,non_word,hindi,C,4
कण्ड,non_word,hindi,C,4
कब्म,non_word,hindi,C,4
क्मल,non_word,hindi,C,4
क्यल,non_word,hindi,C,4
क्लल,non_word,hindi,C,4
खच्छर,non_word,hindi,C,4
ख्पर,non_word,hindi,C,4
चन्‍ध,non_word,hindi,C,4
च्वल,non_word,hindi,C,4
जण्म,non_word,hindi,C,4
महागर,non_word,hindi,C,4
महीज,non_word,hindi,C,4
मानदया,non_word,hindi,C,4
माहिना,non_word,hindi,C,4
मिटन,non_word,hindi,C,4
मौझद,non_word,hindi,C,4
मौदूद,non_word,hindi,C,4
रणनीथी,non_word,hindi,C,4
लचीक,non_word,hindi,C,4
लिखट,non_word,hindi,C,4
वसुन,non_word,hindi,C,4
वारषिक,non_word,hindi,C,4
विकक्ष,non_word,hindi,C,4
विचाह,non_word,hindi,C,4
शकीर,non_word,hindi,C,4
शरही,non_word,hindi,C,4
शहीर,non_word,hindi,C,4
शासान,non_word,hindi,C,4
शिवार,non_word,hindi,C,4
शीटल,non_word,hindi,C,4
सबूल,non_word,hindi,C,4
समदाय,non_word,hindi,C,4
समूर,non_word,hindi,C,4
सरीव,non_word,hindi,C,4
सहायटा,non_word,hindi,C,4
साजाश,non_word,hindi,C,4
हरकरी,non_word,hindi,C,4
हवायि,non_word,hindi,C,4
हिरास,non_word,hindi,C,4
भरकन,non_word,hindi,C,4
मकलब,non_word,hindi,C,4
मकसल,non_word,hindi,C,4
मतलम,non_word,hindi,C,4
महकल,non_word,hindi,C,4
रहक,non_word,hindi,C,4
रहनर,non_word,hindi,C,4
रहल,non_word,hindi,C,4
लक्षल,non_word,hindi,C,4
लटकल,non_word,hindi,C,4
लदपत,non_word,hindi,C,4
वजनल,non_word,hindi,C,4
सगहन,non_word,hindi,C,4
सघल,non_word,hindi,C,4
सजक,non_word,hindi,C,4
सजद,non_word,hindi,C,4
सजर,non_word,hindi,C,4
सडन,non_word,hindi,C,4
सतयक,non_word,hindi,C,4
सफरल,non_word,hindi,C,4
सफलन,non_word,hindi,C,4
सरख,non_word,hindi,C,4
सरमत,non_word,hindi,C,4
सरलन,non_word,hindi,C,4
सरहर,non_word,hindi,C,4
सहट,non_word,hindi,C,4
हटकन,non_word,hindi,C,4
हड़कर,non_word,hindi,C,4
हरकतन,non_word,hindi,C,4
हरकल,non_word,hindi,C,4
हवण,non_word,hindi,C,4
मक्कन,non_word,hindi,C,4
मस्कत,non_word,hindi,C,4
रक्‍ठ,non_word,hindi,C,4
रत्क,non_word,hindi,C,4
रहस्स्य,non_word,hindi,C,4
लक्टण,non_word,hindi,C,4
लक्श्य,non_word,hindi,C,4
लक्ष्म,non_word,hindi,C,4
व्यक्तन,non_word,hindi,C,4
शब्ध,non_word,hindi,C,4
श्क्कर,non_word,hindi,C,4
सज्जण,non_word,hindi,C,4
सभ्यन,non_word,hindi,C,4
समस्थक,non_word,hindi,C,4
सम्भक,non_word,hindi,C,4
सम्भर,non_word,hindi,C,4
सम्भलर,non_word,hindi,C,4
स्‍टन,non_word,hindi,C,4
स्तार,non_word,hindi,C,4
स्थन,non_word,hindi,C,4
स्पट,non_word,hindi,C,4
स्पस्ट,non_word,hindi,C,4
स्मरन,non_word,hindi,C,4
स्वच्च,non_word,hindi,C,4
स्वत,non_word,hindi,C,4
स्वस्ठ,non_word,hindi,C,4
स्वस्त,non_word,hindi,C,4
स्वार,non_word,hindi,C,4
चेयन,non_word,hindi,C,4
जगद,non_word,hindi,C,4
तलक,non_word,hindi,C,4
तलबल,non_word,hindi,C,4
दमकलन,non_word,hindi,C,4
दमल,non_word,hindi,C,4
दरशल,non_word,hindi,C,4
दहकत,non_word,hindi,C,4
दहभत,non_word,hindi,C,4
नकड,non_word,hindi,C,4
नकदत,non_word,hindi,C,4
नगड़,non_word,hindi,C,4
नफदत,non_word,hindi,C,4
नमकल,non_word,hindi,C,4
नमल,non_word,hindi,C,4
नयनत,non_word,hindi,C,4
नवन,non_word,hindi,C,4
नहन,non_word,hindi,C,4
पडक,non_word,hindi,C,4
पदकम,non_word,hindi,C,4
पनक,non_word,hindi,C,4
परमव,non_word,hindi,C,4
पलकल,non_word,hindi,C,4
पलन,non_word,hindi,C,4
पलम,non_word,hindi,C,4
पहक,non_word,hindi,C,4
पहत,non_word,hindi,C,4
बचतल,non_word,hindi,C,4
बचपल,non_word,hindi,C,4
बजल,non_word,hindi,C,4
बदडर,non_word,hindi,C,4
बनक,non_word,hindi,C,4
बहपर,non_word,hindi,C,4
भगतम,non_word,hindi,C,4
भगदन,non_word,hindi,C,4
भजल,non_word,hindi,C,4
भड़कन,non_word,hindi,C,4
भरक,non_word,hindi,C,4
तैया,non_word,hindi,C,4
दोस,non_word,hindi,C,4
धेज,non_word,hindi,C,4
नजरा,non_word,hindi,C,4
नशीरा,non_word,hindi,C,4
नसीत,non_word,hindi,C,4
नायकु,non_word,hindi,C,4
नायरी,non_word,hindi,C,4
निशाम,non_word,hindi,C,4
नेतल,non_word,hindi,C,4
पंर्वती,non_word,hindi,C,4
परवा,non_word,hindi,C,4
परिजिन,non_word,hindi,C,4
पहलै,non_word,hindi,C,4
पूर्ष,non_word,hindi,C,4
प्रमुश,non_word,hindi,C,4
प्रेरय,non_word,hindi,C,4
बकापन,non_word,hindi,C,4
बजदूर,non_word,hindi,C,4
बर्बाधी,non_word,hindi,C,4
बादगी,non_word,hindi,C,4
बाहीर,non_word,hindi,C,4
बिकर,non_word,hindi,C,4
भतीक,non_word,hindi,C,4
भेकता,non_word,hindi,C,4
मंजल,non_word,hindi,C,4
मधुपब,non_word,hindi,C,4
जस्त,non_word,hindi,C,4
झख्म,non_word,hindi,C,4
टक्कन,non_word,hindi,C,4
ठक्‍त,non_word,hindi,C,4
ठप्पर,non_word,hindi,C,4
ढक्कल,non_word,hindi,C,4
तत्य,non_word,hindi,C,4
तव्त,non_word,hindi,C,4
त्कल,non_word,hindi,C,4
थप्पल,non_word,hindi,C,4
दण्ट,non_word,hindi,C,4
दन्ष,non_word,hindi,C,4
दम्कर,non_word,hindi,C,4
दस्क,non_word,hindi,C,4
दस्‍ठ,non_word,hindi,C,4
दस्तकठ,non_word,hindi,C,4
दस्तकन,non_word,hindi,C,4
ध्वझ,non_word,hindi,C,4
ध्वश्त,non_word,hindi,C,4
नष्टा,non_word,hindi,C,4
नष्ठ,non_word,hindi,C,4
पत्क,non_word,hindi,C,4
प्ठन,non_word,hindi,C,4
फ्वल,non_word,hindi,C,4
बन्दहक,non_word,hindi,C,4
ब्वल,non_word,hindi,C,4
भक्क,non_word,hindi,C,4
yagya  ,word,hinglish,D,1
wajan,word,hinglish,D,1
vyakti,word,hinglish,D,1
vivaah,word,hinglish,D,1
virodhi,word,hinglish,D,1
vipaksh,word,hinglish,D,1
vikas,word,hinglish,D,1
vikalp,word,hinglish,D,1
videshi,word,hinglish,D,1
vichaar,word,hinglish,D,1
vachan,word,hinglish,D,1
uttar,word,hinglish,D,1
utsav,word,hinglish,D,1
uphaar,word,hinglish,D,1
unka,word,hinglish,D,1
ujjwal,word,hinglish,D,1
udhar  ,word,hinglish,D,1
uday,word,hinglish,D,1
thappar,word,hinglish,D,1
thand,word,hinglish,D,1
taras,word,hinglish,D,1
tanmay,word,hinglish,D,1
talaash,word,hinglish,D,1
takkar,word,hinglish,D,1
sheetal,word,hinglish,D,1
shashtra,word,hinglish,D,1
sharab,word,hinglish,D,1
shapath,word,hinglish,D,1
shanti,word,hinglish,D,1
shakkar,word,hinglish,D,1
shahar,word,hinglish,D,1
shabd,word,hinglish,D,1
shaadi,word,hinglish,D,1
sarthak,word,hinglish,D,1
sargam,word,hinglish,D,1
sardar,word,hinglish,D,1
sapna,word,hinglish,D,1
sanskar,word,hinglish,D,1
sangeet,word,hinglish,D,1
sambhav,word,hinglish,D,1
sambandh,word,hinglish,D,1
samay  ,word,hinglish,D,1
samajh  ,word,hinglish,D,1
samachar,word,hinglish,D,1
saksham  ,word,hinglish,D,1
sajjan,word,hinglish,D,1
safar  ,word,hinglish,D,1
safal  ,word,hinglish,D,1
sadak  ,word,hinglish,D,1
sachiv,word,hinglish,D,1
sabhya,word,hinglish,D,1
sabak,word,hinglish,D,1
roti,word,hinglish,D,1
raman,word,hinglish,D,1
raksha,word,hinglish,D,1
rajat,word,hinglish,D,1
rahaysa,word,hinglish,D,1
pyaas,word,hinglish,D,1
puraana,word,hinglish,D,1
prerana,word,hinglish,D,1
prayaas,word,hinglish,D,1
prakriti,word,hinglish,D,1
prakash,word,hinglish,D,1
pradesh,word,hinglish,D,1
prabhat,word,hinglish,D,1
pavan  ,word,hinglish,D,1
pathak,word,hinglish,D,1
pasand,word,hinglish,D,1
parvati,word,hinglish,D,1
parivaar,word,hinglish,D,1
param,word,hinglish,D,1
parakh,word,hinglish,D,1
palak  ,word,hinglish,D,1
paksh  ,word,hinglish,D,1
pakad,word,hinglish,D,1
pahal,word,hinglish,D,1
paani,word,hinglish,D,1
niketan,word,hinglish,D,1
nigan,word,hinglish,D,1
nibandh,word,hinglish,D,1
nazar,word,hinglish,D,1
nayak,word,hinglish,D,1
navodaya,word,hinglish,D,1
naram,word,hinglish,D,1
namak  ,word,hinglish,D,1
nagar,word,hinglish,D,1
naari,word,hinglish,D,1
mitra,word,hinglish,D,1
mithaai,word,hinglish,D,1
mausam,word,hinglish,D,1
matlab,word,hinglish,D,1
matar,word,hinglish,D,1
manzil,word,hinglish,D,1
mannat,word,hinglish,D,1
mandal,word,hinglish,D,1
maksad  ,word,hinglish,D,1
mahila,word,hinglish,D,1
mahenga,word,hinglish,D,1
mahaul,word,hinglish,D,1
mahal,word,hinglish,D,1
mahak,word,hinglish,D,1
magar,word,hinglish,D,1
madhya,word,hinglish,D,1
madad,word,hinglish,D,1
lekin,word,hinglish,D,1
latak,word,hinglish,D,1
lashkar,word,hinglish,D,1
lakshya,word,hinglish,D,1
lakshan,word,hinglish,D,1
lagbhag,word,hinglish,D,1
ladka,word,hinglish,D,1
khilaaf,word,hinglish,D,1
khattar,word,hinglish,D,1
khabar  ,word,hinglish,D,1
kambal,word,hinglish,D,1
kamar,word,hinglish,D,1
kamal,word,hinglish,D,1
kalash,word,hinglish,D,1
kalam,word,hinglish,D,1
kahar,word,hinglish,D,1
kadam  ,word,hinglish,D,1
jhalak  ,word,hinglish,D,1
jeewan,word,hinglish,D,1
jawaan,word,hinglish,D,1
jannat,word,hinglish,D,1
jagat,word,hinglish,D,1
jagah  ,word,hinglish,D,1
jaagriti,word,hinglish,D,1
ishq,word,hinglish,D,1
insaan,word,hinglish,D,1
idhar  ,word,hinglish,D,1
havan,word,hinglish,D,1
hangama,word,hinglish,D,1
haalat,word,hinglish,D,1
gulshan,word,hinglish,D,1
grahak,word,hinglish,D,1
gazal,word,hinglish,D,1
galti,word,hinglish,D,1
galat  ,word,hinglish,D,1
gagan  ,word,hinglish,D,1
eklavya,word,hinglish,D,1
doosra,word,hinglish,D,1
dono,word,hinglish,D,1
dhwaj,word,hinglish,D,1
dhanya,word,hinglish,D,1
dhakkan,word,hinglish,D,1
dhadkan,word,hinglish,D,1
dhaara,word,hinglish,D,1
dawaai,word,hinglish,D,1
dainik,word,hinglish,D,1
dahej,word,hinglish,D,1
charas  ,word,hinglish,D,1
charan,word,hinglish,D,1
chappar,word,hinglish,D,1
chappal,word,hinglish,D,1
chandan,word,hinglish,D,1
chanchal  ,word,hinglish,D,1
chaman  ,word,hinglish,D,1
chamak,word,hinglish,D,1
chakkar,word,hinglish,D,1
chahiye,word,hinglish,D,1
chadar,word,hinglish,D,1
bukhaar  ,word,hinglish,D,1
bhavya,word,hinglish,D,1
bhavan  ,word,hinglish,D,1
bhatak,word,hinglish,D,1
bharosa,word,hinglish,D,1
bhakt,word,hinglish,D,1
bhajan  ,word,hinglish,D,1
bekaar  ,word,hinglish,D,1
basant  ,word,hinglish,D,1
balidan,word,hinglish,D,1
bagal,word,hinglish,D,1
badmaash  ,word,hinglish,D,1
badan,word,hinglish,D,1
bachpan  ,word,hinglish,D,1
bachat,word,hinglish,D,1
bacchan,word,hinglish,D,1
baarish  ,word,hinglish,D,1
ashram  ,word,hinglish,D,1
asatya,word,hinglish,D,1
asar,word,hinglish,D,1
asafal,word,hinglish,D,1
asabhya,word,hinglish,D,1
apni,word,hinglish,D,1
antar,word,hinglish,D,1
andar,word,hinglish,D,1
anant,word,hinglish,D,1
anand,word,hinglish,D,1
amar,word,hinglish,D,1
alag,word,hinglish,D,1
akshay,word,hinglish,D,1
akshar  ,word,hinglish,D,1
akhand,word,hinglish,D,1
adhyapak,word,hinglish,D,1
adhoori  ,word,hinglish,D,1
adaalat,word,hinglish,D,1
abhay,word,hinglish,D,1
aatma,word,hinglish,D,1
aarambh,word,hinglish,D,1
aarakshan,word,hinglish,D,1
aajtak  ,word,hinglish,D,1
aadmi  ,word,hinglish,D,1
aadat,word,hinglish,D,1
 uttam,word,hinglish,D,1
 uplabdh,word,hinglish,D,1
 tanmay,word,hinglish,D,1
 satya,word,hinglish,D,1
 sattar,word,hinglish,D,1
 sakht,word,hinglish,D,1
 sajjan,word,hinglish,D,1
 sabhya,word,hinglish,D,1
 rahasya,word,hinglish,D,1
 patthar,word,hinglish,D,1
 mastak,word,hinglish,D,1
 marammat,word,hinglish,D,1
 mannat,word,hinglish,D,1
 madhya,word,hinglish,D,1
 macchar,word,hinglish,D,1
 kambal,word,hinglish,D,1
 jannat,word,hinglish,D,1
 izzat,word,hinglish,D,1
 dhanya,word,hinglish,D,1
 dastak,word,hinglish,D,1
 daftar,word,hinglish,D,1
 bhavya,word,hinglish,D,1
 bhakt,word,hinglish,D,1
 bandhan,word,hinglish,D,1
 bandhak,word,hinglish,D,1
 bacchan,word,hinglish,D,1
 asambhav,word,hinglish,D,1
 asabhya,word,hinglish,D,1
 anya,word,hinglish,D,1
yavaska,non_word,hinglish,D,2
yajya,non_word,hinglish,D,2
vrashti,non_word,hinglish,D,2
vimeet,non_word,hinglish,D,2
vashtrik,non_word,hinglish,D,2
vakta,non_word,hinglish,D,2
vaakas,non_word,hinglish,D,2
uzzat,non_word,hinglish,D,2
uttur,non_word,hinglish,D,2
ustav,non_word,hinglish,D,2
upyoj,non_word,hinglish,D,2
upak,non_word,hinglish,D,2
upahal,non_word,hinglish,D,2
unad,non_word,hinglish,D,2
ummat,non_word,hinglish,D,2
umath,non_word,hinglish,D,2
uljham,non_word,hinglish,D,2
ujjhal,non_word,hinglish,D,2
ujjat,non_word,hinglish,D,2
ujjala,non_word,hinglish,D,2
ugar,non_word,hinglish,D,2
ucchar,non_word,hinglish,D,2
tatneek,non_word,hinglish,D,2
tantriksh,non_word,hinglish,D,2
tanrik,non_word,hinglish,D,2
tanpav,non_word,hinglish,D,2
tanbhag,non_word,hinglish,D,2
tamrah,non_word,hinglish,D,2
tafdar,non_word,hinglish,D,2
tabhya,non_word,hinglish,D,2
suhidha,non_word,hinglish,D,2
shappar,non_word,hinglish,D,2
shakkala,non_word,hinglish,D,2
satvish,non_word,hinglish,D,2
saskham,non_word,hinglish,D,2
sarakh,non_word,hinglish,D,2
sanudaay,non_word,hinglish,D,2
sanskhat,non_word,hinglish,D,2
sandhaavana,non_word,hinglish,D,2
sanay,non_word,hinglish,D,2
sanad,non_word,hinglish,D,2
samhat,non_word,hinglish,D,2
salaf,non_word,hinglish,D,2
sakrar,non_word,hinglish,D,2
saklam,non_word,hinglish,D,2
sakab,non_word,hinglish,D,2
sajjam,non_word,hinglish,D,2
sajham,non_word,hinglish,D,2
saht,non_word,hinglish,D,2
sahak,non_word,hinglish,D,2
sadvya,non_word,hinglish,D,2
sadbhag,non_word,hinglish,D,2
sadarah,non_word,hinglish,D,2
saasish,non_word,hinglish,D,2
saajash,non_word,hinglish,D,2
saadham,non_word,hinglish,D,2
ratma,non_word,hinglish,D,2
rataj,non_word,hinglish,D,2
rastrik,non_word,hinglish,D,2
raskha,non_word,hinglish,D,2
rapam,non_word,hinglish,D,2
ranjeeti,non_word,hinglish,D,2
ranam,non_word,hinglish,D,2
rakshan,non_word,hinglish,D,2
rakash,non_word,hinglish,D,2
pyaksha,non_word,hinglish,D,2
pyahi,non_word,hinglish,D,2
pratrikik,non_word,hinglish,D,2
pratagi,non_word,hinglish,D,2
prashim,non_word,hinglish,D,2
prakeet,non_word,hinglish,D,2
praghash,non_word,hinglish,D,2
patraw,non_word,hinglish,D,2
panav,non_word,hinglish,D,2
palah,non_word,hinglish,D,2
pakal,non_word,hinglish,D,2
padmaash,non_word,hinglish,D,2
nishtri,non_word,hinglish,D,2
nashkhat,non_word,hinglish,D,2
nasant,non_word,hinglish,D,2
nasamte,non_word,hinglish,D,2
nakam,non_word,hinglish,D,2
nahenga,non_word,hinglish,D,2
nagat,non_word,hinglish,D,2
muhina,non_word,hinglish,D,2
migan,non_word,hinglish,D,2
mattat,non_word,hinglish,D,2
matsir,non_word,hinglish,D,2
matammat,non_word,hinglish,D,2
maskat,non_word,hinglish,D,2
mamtra,non_word,hinglish,D,2
mamarratam,non_word,hinglish,D,2
maltab,non_word,hinglish,D,2
majtoobi,non_word,hinglish,D,2
madhrat,non_word,hinglish,D,2
madhrak,non_word,hinglish,D,2
lashkya,non_word,hinglish,D,2
lashkman,non_word,hinglish,D,2
lakshal,non_word,hinglish,D,2
lakita,non_word,hinglish,D,2
lajat,non_word,hinglish,D,2
ladpat,non_word,hinglish,D,2
labhka,non_word,hinglish,D,2
kustap,non_word,hinglish,D,2
kulash,non_word,hinglish,D,2
khifaal,non_word,hinglish,D,2
khatvir,non_word,hinglish,D,2
khashar,non_word,hinglish,D,2
kharbar,non_word,hinglish,D,2
katsha,non_word,hinglish,D,2
katrika,non_word,hinglish,D,2
katrakaar,non_word,hinglish,D,2
kashal,non_word,hinglish,D,2
kasan,non_word,hinglish,D,2
kapak,non_word,hinglish,D,2
kanban,non_word,hinglish,D,2
kamith,non_word,hinglish,D,2
kamish,non_word,hinglish,D,2
kamam,non_word,hinglish,D,2
kamad,non_word,hinglish,D,2
kabat,non_word,hinglish,D,2
jyaan,non_word,hinglish,D,2
jigyaan,non_word,hinglish,D,2
jatmash,non_word,hinglish,D,2
jarnak,non_word,hinglish,D,2
jalnat,non_word,hinglish,D,2
jajah,non_word,hinglish,D,2
jaavnar,non_word,hinglish,D,2
iradh,non_word,hinglish,D,2
ihar,non_word,hinglish,D,2
hrudai,non_word,hinglish,D,2
hivaah,non_word,hinglish,D,2
hisarat,non_word,hinglish,D,2
hatkan,non_word,hinglish,D,2
haskat,non_word,hinglish,D,2
harkal,non_word,hinglish,D,2
harkad,non_word,hinglish,D,2
hanshik,non_word,hinglish,D,2
hanav,non_word,hinglish,D,2
hafan,non_word,hinglish,D,2
hadhyam,non_word,hinglish,D,2
haatal,non_word,hinglish,D,2
gututva,non_word,hinglish,D,2
gushlan,non_word,hinglish,D,2
goyak,non_word,hinglish,D,2
gatli,non_word,hinglish,D,2
gatat,non_word,hinglish,D,2
gantak,non_word,hinglish,D,2
ganag,non_word,hinglish,D,2
gamrah,non_word,hinglish,D,2
gamar,non_word,hinglish,D,2
galak,non_word,hinglish,D,2
gaayuk,non_word,hinglish,D,2
fasar,non_word,hinglish,D,2
duthi,non_word,hinglish,D,2
drishdhi,non_word,hinglish,D,2
dhyam,non_word,hinglish,D,2
dhavya,non_word,hinglish,D,2
dharvak,non_word,hinglish,D,2
dhakyan,non_word,hinglish,D,2
